ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P229G_N,P204_NOM_200D,P204_COD_200D,P229G_NOM,P229G_COD,P229H_CANT_ENT,P229H_CANT_DEC,P229H_UM,P229H_UM_COD,P229H_EQUIV,P229I_1_CANT_ENT,P229I_1_CANT_DEC,P229I_PREC_ENT,P229I_PREC_DEC,P229I_VAL,P229I_1_PRE_KG,P229I_2_ENT,P229I_2_DEC,P229I_3_ENT,P229I_3_DEC,OMICAP200_03
2023,01,AMAZONAS,02,BAGUA,01,BAGUA,00037,02,02,1,3,010272004,39.6933746337891,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,02,BAGUA,01,BAGUA,00038,01,01,1,3,010284005,98.1575393676758,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2,500,TONELADA,22,1000,0,000, , , , ,2,500,0,000, 
2023,01,AMAZONAS,02,BAGUA,01,BAGUA,00038,02,02,1,3,010284005,35.2408866882324,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,0,000, , , , ,2,000,0,000, 
2023,01,AMAZONAS,02,BAGUA,01,BAGUA,00041,01,01,1,3,010282004,3.94952392578125,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,0,500,TONELADA,22,1000,0,000, , , , ,0,500,0,000, 
2023,01,AMAZONAS,02,BAGUA,01,BAGUA,00041,04,04,1,3,010282004,16.0816268920898,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,0,500,TONELADA,22,1000,0,000, , , , ,0,500,0,000, 
2023,01,AMAZONAS,02,BAGUA,01,BAGUA,00052,01,01,1,3,010293004,2.98266816139221,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,200,000,TERCIO,20,15,0,000, , , , ,200,000,0,000, 
2023,01,AMAZONAS,03,BONGARA,12,YAMBRASBAMBA,00080,04,04,1,2,010372004,13.553879737854,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,7500,000,KILOGRAMO,12,1,7500,000,0,40,3000,.4,0,000,0,000, 
2023,01,AMAZONAS,03,BONGARA,12,YAMBRASBAMBA,00080,06,06,1,2,010372004,14.8698902130127,1,1,0,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,1000,000,0,50,500,.5,0,000,0,000, 
2023,01,AMAZONAS,03,BONGARA,12,YAMBRASBAMBA,00081,02,02,1,2,010372005,7.93095827102661,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,15,0,000, , , , ,0,000,15,000, 
2023,01,AMAZONAS,03,BONGARA,12,YAMBRASBAMBA,00081,04,04,1,2,010372005,6.16629791259766,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,400,000,KILOGRAMO,12,1,0,000, , , , ,0,000,400,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,00094,01,01,1,3,010773004,105.133491516113,1,1,0,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,48,000,CARGA,09,50,0,000, , , , ,0,000,48,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,02,CAJARURO,00094,03,03,1,3,010773004,12.2031784057617,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,5,000,CARGA,09,50,0,000, , , , ,0,000,5,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,00110,01,01,1,3,010781005,.708936035633087,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,0,750,TONELADA,22,1000,0,000, , , , ,0,750,0,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,00113,01,01,1,3,010783004,10.47523021698,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,28,000,TONELADA,22,1000,28,000,100,00,2800,.1,0,000,0,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,00137,07,07,1,3,010772004,8.0409049987793,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,60,000,KILOGRAMO,12,1,0,000, , , , ,0,000,60,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,05,JAMALCA,00138,03,03,1,3,010772004,.391737759113312,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,12,000,TERCIO,20,5,0,000, , , , ,12,000,0,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,00143,03,03,1,3,010772004,192.293411254883,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,30,000,KILOGRAMO,12,1,0,000, , , , ,0,000,30,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,05,JAMALCA,00148,08,08,1,3,010773004,30.8806705474854,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,4,500,TONELADA,22,1000,0,000, , , , ,4,500,0,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,00154,01,01,1,2,010773004,57.1123580932617,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,7,000,CARGA,09,30,0,000, , , , ,0,000,7,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,01,BAGUA GRANDE,00156,01,01,1,2,010733004,19.8226566314697,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,0,150,TONELADA,22,1000,0,000, , , , ,0,150,0,000, 
2023,01,AMAZONAS,05,LUYA,18,SAN JERONIMO,00163,01,01,1,2,010572002,.115831300616264,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,0,100,TONELADA,22,1000,0,000, , , , ,0,100,0,000, 
2023,01,AMAZONAS,07,UTCUBAMBA,05,JAMALCA,00164,03,03,1,3,010773004,32.6618385314941,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,7,500,TONELADA,22,1000,0,000, , , , ,7,500,0,000, 
2023,01,AMAZONAS,03,BONGARA,07,JAZAN,00170,01,01,1,2,010334004,12.569317817688,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,05,LUYA,01,LAMUD,00214,02,02,1,2,010534006,145.655883789063,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,25,000,CARGA,09,20,0,000, , , , ,25,000,0,000, 
2023,01,AMAZONAS,05,LUYA,01,LAMUD,00214,03,03,1,2,010534006,11.7146816253662,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2,000,CARGA,09,15,0,000, , , , ,2,000,0,000, 
2023,01,AMAZONAS,05,LUYA,09,LUYA,00220,03,03,1,2,010531003,125.684074401855,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,05,LUYA,09,LUYA,00220,05,05,1,2,010531003,401.661041259766,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,0,000, , , , ,2,000,0,000, 
2023,01,AMAZONAS,05,LUYA,09,LUYA,00225,01,01,1,2,010531003,22.4185218811035,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,05,LUYA,09,LUYA,00225,02,02,1,2,010531003,57.9027366638184,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,05,LUYA,09,LUYA,00225,03,03,1,2,010531003,9.08890533447266,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,2,000,100,00,200,.1,0,000,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,20,SOLOCO,00251,02,02,1,2,010131003,140.146743774414,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1500,000,KILOGRAMO,12,1,0,000, , , , ,1500,000,0,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,12,VISTA ALEGRE,00256,03,03,1,3,010673005,80.4150161743164,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,1,000,MONTON,42,150,0,000, , , , ,0,000,1,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,07,MARISCAL BENAVIDES,00263,06,06,1,2,010632005,23.6931648254395,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,TERCIO,20,12,0,000, , , , ,20,000,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,19,SAN ISIDRO DE MAINO,00267,01,01,1,2,010171004,2.27878069877625,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,500,TONELADA,22,1000,0,000, , , , ,1,500,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,12,MAGDALENA,00270,01,01,1,2,010173003,4.25913143157959,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,06,LONGAR,00271,05,05,1,3,010674004,12.7638063430786,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,05,LIMABAMBA,00286,01,01,1,3,010674005,.477655917406082,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,20,000,KILOGRAMO,12,1,0,000, , , , ,0,000,20,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,05,LIMABAMBA,00286,03,03,1,3,010674005,2.16966080665588,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,2,000,CARGA,09,30,0,000, , , , ,0,000,2,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,08,MILPUC,00292,01,01,1,3,010673004,41.0471572875977,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,80,000,KILOGRAMO,12,1,0,000, , , , ,0,000,80,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,02,CHIRIMOTO,00294,02,02,1,3,010674003,20.1814193725586,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,200,000,KILOGRAMO,12,1,0,000, , , , ,0,000,200,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,02,CHIRIMOTO,00294,03,03,1,3,010674003,2.42737698554993,1,1,1,1,CAFE PERGAMINO,1203,PULPA DE CAFÉ,4131,100,000,KILOGRAMO,12,1,0,000, , , , ,0,000,100,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00297,01,01,1,2,010531003,101.116882324219,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00300,02,02,1,2,010533005,4.00768566131592,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,500,TONELADA,22,1000,0,000, , , , ,1,500,0,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00300,05,05,1,2,010533005,8.17735004425049,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,500,TONELADA,22,1000,0,000, , , , ,2,500,0,000, 
2023,01,AMAZONAS,06,RODRIGUEZ DE MENDOZA,02,CHIRIMOTO,00301,01,01,1,3,010674002,.0994558855891228,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,50,000,TERCIO,20,20,0,000, , , , ,50,000,0,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00302,01,01,1,2,010531003,162.480407714844,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,500,TONELADA,22,1000,0,000, , , , ,1,500,0,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00302,01,01,1,2,010531003,162.480407714844,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,13,MARISCAL CASTILLA,00303,02,02,1,2,010171003,.342112332582474,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6000,000,KILOGRAMO,12,1,0,000, , , , ,6000,000,0,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00304,03,03,1,2,010531003,457.564727783203,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,TONELADA,22,1000,0,000, , , , ,4,000,0,000, 
2023,01,AMAZONAS,05,LUYA,21,SANTO TOMAS,00304,05,05,1,2,010531003,147.182556152344,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,0,000, , , , ,2,000,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,15,MONTEVIDEO,00309,02,02,1,2,010171003,.859073102474213,1,1,1,1,FRIJOL CHAUCHA GRANO VERDE,2425,RASTROJO DE FRIJOL,4134,500,000,KILOGRAMO,12,1,500,000,0,20,100,.2,0,000,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,15,MONTEVIDEO,00309,03,03,1,2,010171003,59.0536880493164,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,01,AMAZONAS,01,CHACHAPOYAS,10,LEIMEBAMBA,00326,01,01,1,2,010144004,36.5661773681641,1,1,1,1,MAIZ CHOCLO,2109,CHALA DE MAIZ,4105,2,500,TONELADA,22,1000,0,000, , , , ,2,500,0,000, 
2023,02,ANCASH,15,PALLASCA,06,LACABAMBA,00362,03,03,1,2,021542004,.302626103162766,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,200,000,KILOGRAMO,12,1,0,000, , , , ,200,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00365,02,02,1,2,021933004,2.01555013656616,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,TONELADA,22,1000,0,000, , , , ,2,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00365,03,03,1,2,021933004,3.37830710411072,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,1,000,200,00,200,.2,0,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00365,05,05,1,2,021933004,7.37187385559082,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00365,06,06,1,2,021933004,5.66972208023071,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,1,000,TONELADA,22,1000,0,000, , , , ,1,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00367,01,01,1,2,021943002,.545035183429718,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,4,000,CARGA,09,30,0,000, , , , ,0,000,4,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00367,01,01,1,2,021943002,.545035183429718,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,0,500,TONELADA,22,1000,0,500,200,00,100,.2,0,000,0,000, 
2023,02,ANCASH,15,PALLASCA,03,CONCHUCOS,00370,01,01,1,2,021541004,11.5371837615967,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,100,000,KILOGRAMO,12,1,0,000, , , , ,100,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00372,10,10,1,2,021953004,.334587693214417,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,100,000,CARGA,09,10,0,000, , , , ,100,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00380,04,04,1,2,021932003,9.55571746826172,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000, , , , ,15,000,0,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00381,01,01,1,2,021973003,20.3833084106445,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,25,000,CARGA,09,40,0,000, , , , ,0,000,25,000, 
2023,02,ANCASH,19,SIHUAS,02,ACOBAMBA,00381,02,02,1,2,021973003,7.9693284034729,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000, , , , ,0,000,15,000, 
2023,02,ANCASH,19,SIHUAS,05,CHINGALPO,00382,02,02,1,2,021932004,428.29443359375,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,15,000,CARGA,09,30,0,000, , , , ,15,000,0,000, 
2023,02,ANCASH,19,SIHUAS,05,CHINGALPO,00382,05,05,1,2,021932004,48.6882820129395,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,20,000,CARGA,09,30,0,000, , , , ,20,000,0,000, 
2023,02,ANCASH,19,SIHUAS,07,QUICHES,00390,01,01,1,2,021972002,.561291813850403,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,50,000,MALLA,38,15,0,000, , , , ,50,000,0,000, 
2023,02,ANCASH,19,SIHUAS,07,QUICHES,00393,01,01,1,2,021931004,26.7732105255127,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,50,0,000, , , , ,4,000,0,000, 
2023,02,ANCASH,19,SIHUAS,07,QUICHES,00393,02,02,1,2,021931004,76.9355239868164,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,CARGA,09,35,0,000, , , , ,20,000,0,000, 
2023,02,ANCASH,19,SIHUAS,07,QUICHES,00393,03,03,1,2,021931004,6.3038330078125,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,45,0,000, , , , ,3,000,0,000, 
2023,02,ANCASH,19,SIHUAS,07,QUICHES,00393,03,03,1,2,021931004,6.3038330078125,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,CARGA,09,50,0,000, , , , ,6,000,0,000, 
2023,02,ANCASH,19,SIHUAS,07,QUICHES,00393,04,04,1,2,021931004,23.0967655181885,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,CARGA,09,50,0,000, , , , ,3,000,0,000, 
2023,02,ANCASH,19,SIHUAS,08,RAGASH,00399,02,02,1,2,021941004,29.9220085144043,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,ARROBA,01,11.5,0,000, , , , ,6,000,0,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00400,02,02,1,2,021942003,2.66782808303833,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,30,000,MALLA,38,20,0,000, , , , ,30,000,0,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00400,03,03,1,2,021942003,1.58286237716675,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,30,000,MALLA,38,20,0,000, , , , ,30,000,0,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00400,04,04,1,2,021942003,2.42870330810547,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,25,000,MALLA,38,15,0,000, , , , ,25,000,0,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00402,01,01,1,2,021954003,1.74033665657043,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,MALLA,38,15,0,000, , , , ,20,000,0,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00402,02,02,1,2,021954003,20.7740211486816,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,45,000,CARGA,09,72,0,000, , , , ,45,000,0,000, 
2023,02,ANCASH,19,SIHUAS,03,ALFONSO UGARTE,00405,01,01,1,2,021941004,6.90960741043091,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,4,000,CARGA,09,50,0,000, , , , ,4,000,0,000, 
2023,02,ANCASH,15,PALLASCA,10,SANTA ROSA,00412,04,04,1,1,021521003,8.03711223602295,1,1,1,1,MAIZ AMARILLO DURO,2107,CHALA DE MAIZ,4105,1000,000,KILOGRAMO,12,1,0,000, , , , ,1000,000,0,000, 
2023,02,ANCASH,19,SIHUAS,08,RAGASH,00414,01,01,1,2,021931003,77.9392623901367,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,7,000,CARGA,09,30,0,000, , , , ,2,000,5,000, 
2023,02,ANCASH,19,SIHUAS,08,RAGASH,00414,02,02,1,2,021931003,151.649032592773,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,6,000,CARGA,09,35,0,000, , , , ,4,000,2,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00419,01,01,1,2,021941002,9.66238880157471,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,2,000,CARGA,09,30,0,000, , , , ,2,000,0,000, 
2023,02,ANCASH,09,CORONGO,01,CORONGO,00424,01,01,1,2,020943004,.479458004236221,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,20,000,CARGA,09,40,0,000, , , , ,15,000,5,000, 
2023,02,ANCASH,09,CORONGO,01,CORONGO,00424,04,04,1,2,020943004,.191770434379578,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,15,000,CARGA,09,40,0,000, , , , ,10,000,5,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00426,02,02,1,2,021931003,13.4549140930176,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,30,0,000, , , , ,2,000,3,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,01,01,1,2,021934004,3.15061187744141,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,CARGA,09,30,0,000, , , , ,6,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,01,01,1,2,021934004,3.15061187744141,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,7,000,CARGA,09,35,0,000, , , , ,7,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,02,02,1,2,021934004,9.15442848205566,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,14,000,CARGA,09,30,0,000, , , , ,7,000,7,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,02,02,1,2,021934004,9.15442848205566,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,7,000,CARGA,09,35,0,000, , , , ,5,000,2,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,03,03,1,2,021934004,9.83714199066162,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,35,0,000, , , , ,3,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,03,03,1,2,021934004,9.83714199066162,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,4,000,CARGA,09,30,0,000, , , , ,4,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,04,04,1,2,021934004,9.05852031707764,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,5,000,CARGA,09,30,0,000, , , , ,5,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,04,04,1,2,021934004,9.05852031707764,1,1,1,2,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,12,000,CARGA,09,35,0,000, , , , ,12,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,05,05,1,2,021934004,7.52322196960449,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,3,000,CARGA,09,35,0,000, , , , ,3,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,05,05,1,2,021934004,7.52322196960449,1,1,1,2,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,3,000,CARGA,09,35,0,000, , , , ,3,000,0,000, 
2023,02,ANCASH,19,SIHUAS,01,SIHUAS,00428,06,06,1,2,021934004,32.0405807495117,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,10,000,CARGA,09,30,0,000, , , , ,10,000,0,000, 
2023,02,ANCASH,09,CORONGO,02,ACO,00429,01,01,1,2,020942003,4.98926162719727,1,1,1,1,CEBADA GRANO,2104,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,2,000,CARGA,09,35,0,000, , , , ,2,000,0,000, 
2023,02,ANCASH,09,CORONGO,01,CORONGO,00430,01,01,1,2,020942004,.19304446876049,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,4,000,CARGA,09,30,0,000, , , , ,4,000,0,000, 
2023,02,ANCASH,09,CORONGO,01,CORONGO,00430,02,02,1,2,020942004,.404285103082657,1,1,1,1,MAIZ AMILACEO,2108,CHALA DE MAIZ,4105,5,000,CARGA,09,30,0,000, , , , ,5,000,0,000, 
2023,02,ANCASH,09,CORONGO,01,CORONGO,00432,01,01,1,2,020941002,.158213958144188,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,5,000,CARGA,09,30,0,000, , , , ,5,000,0,000, 
2023,02,ANCASH,09,CORONGO,01,CORONGO,00432,02,02,1,2,020941002,2.14038753509521,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,6,000,CARGA,09,30,0,000, , , , ,6,000,0,000, 
2023,02,ANCASH,19,SIHUAS,06,HUAYLLABAMBA,00433,01,01,1,2,021931004,2.4736750125885,1,1,1,1,TRIGO,2113,"PAJA (CEBADA, TRIGO, AVENA, ARROZ)",4128,12,000,CARGA,09,30,0,000, , , , ,8,000,4,000, 
